1991-01-01,CAD,1.15590
1991-01-01,DKK,5.8070
1991-01-01,NLG,1.7001
1991-02-01,AUD,1.2754
1991-02-01,ATS,10.4096
1991-02-01,BEF,30.482
1991-02-01,GBP,0.50921
1991-02-01,CAD,1.15459
1991-02-01,DKK,5.6951
1991-02-01,NLG,1.6682
1991-03-01,AUD,1.2965
1991-03-01,ATS,11.2938
1991-03-01,BEF,33.202
1991-03-01,GBP,0.54948
1991-03-01,CAD,1.15701
1991-03-01,DKK,6.1738
1991-03-01,NLG,1.8122
1991-04-01,AUD,1.2824
1991-04-01,ATS,11.9700
1991-04-01,BEF,35.010
1991-04-01,GBP,0.57157
1991-04-01,CAD,1.15331
1991-04-01,DKK,6.5157
1991-04-01,NLG,1.9179
1991-05-01,AUD,1.2924
1991-05-01,ATS,12.0891
1991-05-01,BEF,35.347
1991-05-01,GBP,0.57982
1991-05-01,CAD,1.14964
1991-05-01,DKK,6.5707
1991-05-01,NLG,1.9353
1991-06-01,AUD,1.3154
1991-06-01,ATS,12.5556
1991-06-01,BEF,36.692
1991-06-01,GBP,0.60612
1991-06-01,CAD,1.14374
1991-06-01,DKK,6.8672
1991-06-01,NLG,2.0081
1991-07-01,AUD,1.2959
1991-07-01,ATS,12.5698
1991-07-01,BEF,36.793
1991-07-01,GBP,0.60644
1991-07-01,CAD,1.14885
1991-07-01,DKK,6.9026
1991-07-01,NLG,2.0115
1991-08-01,AUD,1.2776
1991-08-01,ATS,12.2885
1991-08-01,BEF,35.932
1991-08-01,GBP,0.59369
1991-08-01,CAD,1.14497
1991-08-01,DKK,6.7437
1991-08-01,NLG,1.9659
1991-09-01,AUD,1.2596
1991-09-01,ATS,11.9258
1991-09-01,BEF,34.869
1991-09-01,GBP,0.57902
1991-09-01,CAD,1.13681
1991-09-01,DKK,6.5346
1991-09-01,NLG,1.9072
1991-10-01,AUD,1.2614
1991-10-01,ATS,11.8948
1991-10-01,BEF,34.782
1991-10-01,GBP,0.58027
1991-10-01,CAD,1.12790
1991-10-01,DKK,6.5209
1991-10-01,NLG,1.9030
1991-11-01,AUD,1.2710
1991-11-01,ATS,11.4158
1991-11-01,BEF,33.390
1991-11-01,GBP,0.56210
1991-11-01,CAD,1.13033
1991-11-01,DKK,6.2927
1991-11-01,NLG,1.8261
1991-12-01,AUD,1.2956
1991-12-01,ATS,11.0191
1991-12-01,BEF,32.186
1991-12-01,GBP,0.54738
1991-12-01,CAD,1.14649
1991-12-01,DKK,6.0912
1991-12-01,NLG,1.7638
1992-01-01,AUD,1.3371
1992-01-01,ATS,11.0944
1992-01-01,BEF,32.532
1992-01-01,GBP,0.55300
1992-01-01,CAD,1.15648
1992-01-01,DKK,6.1277
1992-01-01,NLG,1.7792
1992-02-01,AUD,1.3296
1992-02-01,ATS,11.3908
1992-02-01,BEF,33.318
1992-02-01,GBP,0.56259
1992-02-01,CAD,1.18253
1992-02-01,DKK,6.2745
1992-02-01,NLG,1.8216
1992-03-01,AUD,1.3175
1992-03-01,ATS,11.6844
1992-03-01,BEF,34.195
1992-03-01,GBP,0.57998
1992-03-01,CAD,1.19263
1992-03-01,DKK,6.4453
1992-03-01,NLG,1.8701
1992-04-01,AUD,1.3115
1992-04-01,ATS,11.6009
1992-04-01,BEF,33.931
1992-04-01,GBP,0.56922
1992-04-01,CAD,1.18730
1992-04-01,DKK,6.3856
1992-04-01,NLG,1.8552
1992-05-01,AUD,1.3226
1992-05-01,ATS,11.4260
1992-05-01,BEF,33.383
1992-05-01,GBP,0.55249
1992-05-01,CAD,1.19897
1992-05-01,DKK,6.2698
1992-05-01,NLG,1.8272
1992-06-01,AUD,1.3229
1992-06-01,ATS,11.0707
1992-06-01,BEF,32.367
1992-06-01,GBP,0.53909
1992-06-01,CAD,1.19587
1992-06-01,DKK,6.0568
1992-06-01,NLG,1.7716
1992-07-01,AUD,1.3418
1992-07-01,ATS,10.4809
1992-07-01,BEF,30.719
1992-07-01,GBP,0.52143
1992-07-01,CAD,1.19213
1992-07-01,DKK,5.7416
1992-07-01,NLG,1.6800
1992-08-01,AUD,1.3812
1992-08-01,ATS,10.2051
1992-08-01,BEF,29.824
1992-08-01,GBP,0.51456
1992-08-01,CAD,1.19055
1992-08-01,DKK,5.5791
1992-08-01,NLG,1.6300
